start_Longitude,start_Latitude,end_Longitude,end_Latitude,Speed
-79.37704,43.64712,-79.37698,43.64698,40
-79.37733,43.64785,-79.37704,43.64712,40
-79.38434,43.65133,-79.38256,43.6517,40
-79.37955,43.65087,-79.37939,43.6509,50
-79.37588,43.64605,-79.37629,43.64589,50
-79.41504,43.66149,-79.41469,43.66065,50
-79.41397,43.65882,-79.41335,43.65894,50
-79.40909,43.66341,-79.40854,43.6618,35
-79.40627,43.66295,-79.40603,43.66228,50
-79.4039,43.65175,-79.4038,43.65174,40
-79.40025,43.65797,-79.40016,43.65798,40
-79.39943,43.6558,-79.39933,43.65583,50
-79.39918,43.6551,-79.39906,43.65513,50
-79.39995,43.65799,-79.39984,43.658,40
-79.39837,43.65401,-79.3982,43.65399,50
-79.39796,43.65296,-79.39781,43.653,40
-79.39752,43.65188,-79.3974,43.6519,50
-79.39887,43.65433,-79.39873,43.65437,50
-79.39877,43.65382,-79.39854,43.65387,35
-79.39832,43.65288,-79.39817,43.65291,40
-79.39896,43.65273,-79.39832,43.65288,40
-79.39917,43.65269,-79.39896,43.65273,40
-79.39848,43.65663,-79.39834,43.65629,35
-79.39855,43.65683,-79.39848,43.65663,35
-79.39808,43.65221,-79.39794,43.65224,35
-79.3979,43.65185,-79.39779,43.65186,35
-79.39345,43.65285,-79.3934,43.65274,40
-79.39151,43.65221,-79.39134,43.65226,35
-79.39141,43.65839,-79.39112,43.65771,50
-79.3898,43.65792,-79.38964,43.65754,50
-79.38992,43.6582,-79.38983,43.65798,50
-79.39121,43.65379,-79.39092,43.65314,50
-79.3825,43.659,-79.38236,43.65903,40
-79.38204,43.65862,-79.38191,43.65865,35
-79.38217,43.6586,-79.38204,43.65862,35
-79.3817,43.65786,-79.38158,43.65788,50
-79.38182,43.65783,-79.3817,43.65786,50
-79.38213,43.65608,-79.38144,43.65623,40
-79.38273,43.65595,-79.38213,43.65608,40
-79.38186,43.66066,-79.38192,43.66065,50
-79.38144,43.65394,-79.38137,43.65378,35
-79.38128,43.65927,-79.38144,43.65923,40
-79.38011,43.6577,-79.38072,43.65755,35
-79.37912,43.65366,-79.37908,43.65357,35
-79.37935,43.65421,-79.37933,43.65417,35
-79.37854,43.6538,-79.37851,43.65371,50
-79.37877,43.65432,-79.37854,43.6538,50
-79.37559,43.65281,-79.37609,43.65269,35
-79.38338,43.66136,-79.3833,43.66138,40
-79.38369,43.66207,-79.38352,43.66211,50
-79.38272,43.66216,-79.38287,43.66213,50
-79.3825,43.66137,-79.38252,43.66151,35
-79.38025,43.66165,-79.38076,43.66154,40
-79.38127,43.66248,-79.38172,43.66238,50
-79.37599,43.66256,-79.37616,43.66252,50
-79.37523,43.6417,-79.37508,43.64176,40
-79.37365,43.64968,-79.37374,43.64966,35
-79.37282,43.64985,-79.37346,43.64972,35
-79.37079,43.64784,-79.37076,43.64779,40
-79.36829,43.64838,-79.36819,43.64818,35
-79.37348,43.65012,-79.37362,43.65008,40
-79.37505,43.66145,-79.37497,43.66124,35
-79.37322,43.65749,-79.37325,43.65745,40
-79.36679,43.66198,-79.36704,43.66194,40
-79.36736,43.66229,-79.36814,43.66216,40
-79.36718,43.66234,-79.36736,43.66229,40
-79.37847,43.65983,-79.37907,43.65972,40
-79.40181,43.64913,-79.40167,43.64916,35
-79.39657,43.65206,-79.39611,43.65216,50
-79.39106,43.65132,-79.39082,43.65137,50
-79.39088,43.65089,-79.39069,43.65043,35
-79.39052,43.64999,-79.39026,43.65005,40
-79.39109,43.64987,-79.39052,43.64999,40
-79.38493,43.64463,-79.38477,43.64427,50
-79.38499,43.64477,-79.38493,43.64463,50
-79.3855,43.64887,-79.38557,43.64897,40
-79.38557,43.64897,-79.38555,43.64906,40
-79.38781,43.64085,-79.38815,43.64068,50
-79.38771,43.64094,-79.38781,43.64085,50
-79.38771,43.64094,-79.38765,43.64088,50
-79.38781,43.64071,-79.38761,43.64083,50
-79.40431,43.64463,-79.40429,43.64463,50
-79.40406,43.65233,-79.40419,43.6523,50
-79.40413,43.64907,-79.40271,43.6494,50
-79.40458,43.64899,-79.40413,43.64907,50
-79.40405,43.64882,-79.40413,43.64907,50
-79.3754,43.64163,-79.37532,43.64166,40
-79.37572,43.64154,-79.3754,43.64163,40
-79.39581,43.66227,-79.39592,43.66223,50
-79.4031,43.65824,-79.40297,43.65791,50
-79.37215,43.64905,-79.3722,43.64919,40
-79.37329,43.64862,-79.37322,43.64847,35
-79.40096,43.6447,-79.40142,43.64461,50
-79.40183,43.64548,-79.40176,43.64534,50
-79.40142,43.64461,-79.40144,43.64462,50
-79.40227,43.65658,-79.40195,43.65664,35
-79.38272,43.64061,-79.38217,43.64071,50
-79.38305,43.64057,-79.38272,43.64061,50
-79.38331,43.64052,-79.38329,43.64049,50
-79.38331,43.64052,-79.38322,43.64055,50
-79.38334,43.64059,-79.38331,43.64052,50
-79.3869,43.63963,-79.38668,43.63967,50
-79.38657,43.63969,-79.38624,43.63972,50
-79.38384,43.64049,-79.38406,43.64042,50
-79.38336,43.64063,-79.38334,43.64059,50
-79.38107,43.64188,-79.38102,43.64176,40
-79.38102,43.64176,-79.381,43.64171,40
-79.39011,43.63813,-79.38999,43.63814,40
-79.38999,43.63814,-79.3893,43.63831,40
-79.3893,43.63831,-79.38921,43.63833,40
-79.38679,43.63936,-79.38668,43.63907,40
-79.38662,43.6389,-79.38627,43.63895,40
-79.38662,43.6389,-79.38656,43.63877,35
-79.3767,43.64101,-79.37671,43.64103,35
-79.37646,43.64071,-79.37651,43.64077,35
-79.3822,43.65931,-79.38217,43.65923,40
-79.39505,43.66102,-79.39491,43.66105,50
-79.39466,43.66239,-79.3947,43.66242,50
-79.39473,43.66244,-79.39479,43.66246,50
-79.39479,43.66246,-79.39495,43.66245,50
-79.39595,43.65025,-79.39544,43.65036,35
-79.37304,43.64538,-79.37319,43.64531,50
-79.36614,43.64639,-79.36556,43.64652,50
-79.368,43.65364,-79.36854,43.65352,40
-79.36821,43.65417,-79.36821,43.65414,35
-79.36986,43.64883,-79.36939,43.64893,35
-79.37235,43.64501,-79.37228,43.64482,50
-79.37751,43.64096,-79.37685,43.64119,40
-79.37677,43.64109,-79.37682,43.64114,35
-79.39443,43.63776,-79.39434,43.63737,35
-79.38844,43.63935,-79.3869,43.63963,50
-79.38706,43.63993,-79.38696,43.63974,40
-79.37629,43.64589,-79.37636,43.64586,50
-79.37909,43.64593,-79.37894,43.64559,40
-79.37912,43.64602,-79.37909,43.64593,40
-79.38256,43.64527,-79.38234,43.6453,40
-79.39236,43.63855,-79.39233,43.63846,40
-79.37698,43.64698,-79.37694,43.64686,40
-79.3768,43.64694,-79.37666,43.64702,40
-79.39234,43.64778,-79.3923,43.64775,35
-79.39212,43.63992,-79.39134,43.64006,35
-79.39121,43.64009,-79.39071,43.6402,35
-79.39134,43.64006,-79.39121,43.64009,35
-79.40326,43.65863,-79.4031,43.65824,50
-79.40326,43.65863,-79.40373,43.65854,35
-79.40418,43.65758,-79.40416,43.65748,50
-79.4004,43.65393,-79.4002,43.65343,50
-79.40043,43.65403,-79.4004,43.65393,50
-79.40095,43.65396,-79.4009,43.65382,35
-79.4009,43.65382,-79.40068,43.65387,35
-79.4009,43.65382,-79.40078,43.65352,35
-79.40406,43.65233,-79.40401,43.65234,35
-79.40478,43.65248,-79.40468,43.65221,50
-79.40468,43.65221,-79.40419,43.6523,50
-79.40468,43.65221,-79.40468,43.65218,50
-79.41278,43.65589,-79.41322,43.6558,35
-79.41504,43.65589,-79.4142,43.65605,35
-79.4136,43.65566,-79.41387,43.65561,35
-79.41099,43.64968,-79.41034,43.64981,50
-79.38144,43.6429,-79.38153,43.64288,50
-79.3833,43.64071,-79.38337,43.64069,50
-79.38382,43.64037,-79.38349,43.64048,50
-79.37694,43.64686,-79.37705,43.64679,40
-79.37705,43.64679,-79.37717,43.64678,40
-79.37145,43.64947,-79.37165,43.6494,40
-79.37117,43.64952,-79.3713,43.64952,40
-79.37145,43.64947,-79.37141,43.64937,40
-79.36987,43.6457,-79.36932,43.64581,70
-79.38657,43.63969,-79.38641,43.63972,50
-79.38336,43.64063,-79.38354,43.64057,50
-79.38034,43.64205,-79.381,43.64171,50
-79.36974,43.64592,-79.36995,43.64587,60
-79.36439,43.6471,-79.36522,43.64692,60
-79.39334,43.66305,-79.39349,43.663,50
-79.3932,43.66309,-79.39334,43.66305,50
-79.3737,43.64515,-79.37394,43.64511,50
-79.39117,43.63883,-79.39087,43.63892,50
-79.39117,43.63883,-79.39049,43.63894,90
-79.37197,43.64547,-79.37229,43.6454,50
-79.372,43.6455,-79.37268,43.64535,50
-79.3707,43.64552,-79.36987,43.6457,70
-79.3708,43.64575,-79.372,43.6455,50
-79.37031,43.64585,-79.3708,43.64575,50
-79.37083,43.64581,-79.37116,43.64575,70
-79.37023,43.64594,-79.37051,43.64587,70
-79.36958,43.64558,-79.36915,43.64573,50
-79.36628,43.64669,-79.36739,43.64644,60
-79.37002,43.64585,-79.37077,43.6457,60
-79.36769,43.64616,-79.36696,43.64631,70
-79.36644,43.64633,-79.36614,43.64639,50
-79.36725,43.64616,-79.367,43.64621,50
-79.37685,43.64119,-79.37673,43.64122,40
-79.37673,43.64122,-79.37654,43.64127,40
-79.37171,43.65004,-79.37145,43.64947,40
-79.3719,43.65046,-79.37171,43.65004,40
-79.381,43.64171,-79.38161,43.64142,50
-79.37986,43.6421,-79.37943,43.64231,70
-79.37635,43.64525,-79.37633,43.64519,40
-79.37627,43.64506,-79.37625,43.64503,40
-79.37593,43.64429,-79.37618,43.64415,50
-79.37582,43.64435,-79.37593,43.64429,50
-79.37617,43.64401,-79.37586,43.64416,70
-79.37611,43.64258,-79.37582,43.64268,50
-79.37549,43.64324,-79.3753,43.64286,40
-79.37683,43.64653,-79.37678,43.64643,40
-79.39623,43.65019,-79.39604,43.65023,35
-79.41335,43.65894,-79.41352,43.65941,35
-79.40286,43.64973,-79.40271,43.6494,35
-79.40299,43.65007,-79.40286,43.64973,35
-79.40351,43.64959,-79.40286,43.64973,35
-79.38867,43.63831,-79.38875,43.63842,35
-79.38739,43.63948,-79.38715,43.63953,90
-79.39442,43.64025,-79.39438,43.64014,35
-79.41228,43.65633,-79.41219,43.65612,35
-79.39149,43.64064,-79.3915,43.64068,35
-79.39121,43.64009,-79.39141,43.64057,35
-79.39153,43.64055,-79.39134,43.64006,35
-79.38069,43.64098,-79.38065,43.6409,40
-79.37903,43.65619,-79.3791,43.6562,40
-79.37887,43.65616,-79.37894,43.65617,40
-79.37903,43.65619,-79.37908,43.65613,35
-79.36563,43.64663,-79.3652,43.64672,70
-79.37203,43.64558,-79.37248,43.64549,70
-79.38681,43.63942,-79.38679,43.63936,40
-79.38449,43.64333,-79.38443,43.64327,50
-79.38452,43.64343,-79.3845,43.64338,50
-79.38452,43.64347,-79.38452,43.64343,50
-79.38453,43.6435,-79.38452,43.64347,50
-79.38458,43.64366,-79.38456,43.6436,50
-79.38465,43.64384,-79.38463,43.64379,50
-79.38473,43.64417,-79.38474,43.64411,50
-79.3847,43.64415,-79.38473,43.64417,50
-79.38477,43.64427,-79.38473,43.64417,50
-79.38456,43.6436,-79.38454,43.64353,50
-79.381,43.64848,-79.38026,43.64864,40
-79.37304,43.64507,-79.37195,43.64529,70
-79.38027,43.64189,-79.38009,43.64198,70
-79.38091,43.64154,-79.38027,43.64189,70
-79.37746,43.64211,-79.37687,43.6423,50
-79.36443,43.65561,-79.36502,43.65548,40
-79.39044,43.65939,-79.39036,43.65921,50
-79.39513,43.63796,-79.39502,43.63798,60
-79.38528,43.64471,-79.38499,43.64477,40
-79.38578,43.64461,-79.38528,43.64471,40
-79.38505,43.64491,-79.38499,43.64477,50
-79.38514,43.64515,-79.38509,43.64503,50
-79.37688,43.64665,-79.37683,43.64653,40
-79.37691,43.64674,-79.37688,43.64665,40
-79.37694,43.64682,-79.37691,43.64674,40
-79.37694,43.64686,-79.37694,43.64682,40
-79.39815,43.64839,-79.39785,43.64845,40
-79.40144,43.64772,-79.40138,43.64773,40
-79.38735,43.6505,-79.38728,43.65035,50
-79.41551,43.65495,-79.41544,43.65495,40
-79.40772,43.65647,-79.40771,43.65642,40
-79.40753,43.65651,-79.40708,43.6566,40
-79.40014,43.65791,-79.40004,43.65765,40
-79.40016,43.65798,-79.40014,43.65791,40
-79.39624,43.65866,-79.39597,43.65872,40
-79.3941,43.65908,-79.394,43.6591,40
-79.39062,43.65984,-79.39061,43.65981,50
-79.39003,43.65846,-79.38998,43.65833,50
-79.40974,43.66145,-79.40964,43.66119,40
-79.40977,43.66153,-79.40974,43.66145,40
-79.40761,43.65649,-79.40753,43.65651,40
-79.40772,43.65647,-79.40761,43.65649,40
-79.37585,43.66039,-79.37575,43.66012,40
-79.37667,43.66237,-79.37653,43.66203,40
-79.37669,43.66243,-79.37667,43.66237,40
-79.39062,43.65984,-79.39057,43.65985,40
-79.39312,43.66285,-79.39309,43.66278,50
-79.3932,43.66309,-79.39312,43.66287,50
-79.39342,43.66364,-79.3932,43.66309,50
-79.38311,43.6614,-79.3831,43.66136,40
-79.37798,43.64912,-79.37791,43.64914,40
-79.37823,43.64907,-79.37798,43.64912,40
-79.37734,43.64789,-79.37733,43.64785,40
-79.37758,43.6485,-79.37734,43.64789,40
-79.39564,43.64002,-79.39556,43.63988,50
-79.39594,43.64088,-79.39594,43.64086,50
-79.37021,43.6585,-79.37101,43.65832,40
-79.36948,43.65866,-79.37021,43.6585,40
-79.36617,43.65988,-79.36598,43.65943,40
-79.36752,43.65957,-79.36734,43.65913,50
-79.36869,43.65931,-79.36852,43.65893,50
-79.36967,43.65911,-79.36948,43.65866,50
-79.36967,43.65911,-79.36869,43.65931,35
-79.37021,43.6585,-79.37037,43.65886,35
-79.37039,43.65894,-79.36967,43.65911,35
-79.40702,43.65472,-79.40684,43.65429,40
-79.40269,43.64392,-79.40253,43.64351,40
-79.40027,43.65825,-79.40021,43.65811,40
-79.40036,43.65845,-79.40027,43.65825,40
-79.39968,43.65671,-79.39955,43.65638,40
-79.39943,43.6561,-79.39941,43.65606,40
-79.39955,43.65638,-79.39943,43.6561,40
-79.39829,43.65324,-79.39817,43.65291,40
-79.39845,43.65366,-79.39829,43.65324,40
-79.39584,43.64709,-79.39568,43.64671,40
-79.39595,43.64736,-79.39584,43.64709,40
-79.39454,43.64401,-79.39441,43.64369,40
-79.39426,43.64319,-79.39406,43.64269,40
-79.39437,43.64353,-79.39426,43.64319,40
-79.39363,43.6416,-79.3936,43.64153,40
-79.39368,43.64171,-79.39363,43.6416,40
-79.39335,43.6409,-79.39322,43.64059,40
-79.39353,43.64135,-79.39335,43.6409,40
-79.39235,43.66161,-79.39231,43.6615,50
-79.37141,43.64937,-79.37132,43.64915,40
-79.37124,43.64895,-79.37092,43.64822,40
-79.37132,43.64915,-79.37124,43.64895,40
-79.36623,43.65076,-79.36664,43.65067,40
-79.36664,43.65067,-79.36696,43.6506,40
-79.36696,43.6506,-79.36718,43.65055,40
-79.36747,43.65048,-79.3675,43.65047,40
-79.36718,43.65055,-79.36747,43.65048,40
-79.36887,43.65017,-79.36905,43.65013,40
-79.36831,43.65028,-79.36887,43.65017,40
-79.36785,43.65039,-79.36831,43.65028,40
-79.37084,43.64965,-79.37106,43.64957,40
-79.37066,43.64972,-79.37072,43.6497,40
-79.36556,43.65187,-79.36609,43.65175,40
-79.36655,43.65165,-79.367,43.65155,40
-79.36609,43.65175,-79.36655,43.65165,40
-79.39747,43.64497,-79.39719,43.64503,40
-79.39761,43.64494,-79.39747,43.64497,40
-79.39852,43.64476,-79.39838,43.64479,40
-79.38588,43.66082,-79.38562,43.66088,40
-79.38945,43.63918,-79.38934,43.6392,50
-79.38469,43.64012,-79.38429,43.64023,50
-79.38609,43.6398,-79.38537,43.63997,50
-79.38306,43.64081,-79.3833,43.64071,50
-79.37768,43.64254,-79.37761,43.64241,40
-79.38144,43.6429,-79.38135,43.64265,40
-79.39895,43.65814,-79.39852,43.65822,40
-79.40067,43.65788,-79.40025,43.65797,40
-79.40647,43.65671,-79.40621,43.65677,40
-79.37296,43.66108,-79.37354,43.66096,40
-79.37266,43.66115,-79.37296,43.66108,40
-79.37224,43.66123,-79.37266,43.66115,40
-79.37514,43.6606,-79.37548,43.6605,40
-79.37486,43.66067,-79.37514,43.6606,40
-79.37185,43.66132,-79.37224,43.66123,40
-79.37143,43.66141,-79.37185,43.66132,40
-79.37029,43.66166,-79.3707,43.66156,40
-79.36972,43.66179,-79.37002,43.66172,40
-79.36945,43.66185,-79.36972,43.66179,40
-79.36913,43.66192,-79.3693,43.66188,40
-79.42226,43.65999,-79.42188,43.65902,30
-79.42284,43.65988,-79.42247,43.6589,35
-79.39379,43.64621,-79.39366,43.64584,50
-79.4129,43.65322,-79.41278,43.65291,35
-79.39512,43.65084,-79.39497,43.65046,35
-79.39411,43.65119,-79.39449,43.65105,35
-79.40117,43.65063,-79.40111,43.65049,35
-79.40538,43.64735,-79.40524,43.64695,50
-79.40541,43.64742,-79.40538,43.64735,50
-79.40538,43.64735,-79.4067,43.6471,35
-79.40769,43.65133,-79.40824,43.65121,35
-79.40066,43.65695,-79.40039,43.65699,35
-79.40993,43.65045,-79.41054,43.65033,35
-79.40074,43.64825,-79.40064,43.64799,50
-79.40091,43.6487,-79.40079,43.64838,50
-79.40074,43.64825,-79.40124,43.64816,35
-79.41059,43.6554,-79.41038,43.65489,35
-79.39087,43.6477,-79.39025,43.64783,40
-79.36972,43.66339,-79.36931,43.66235,50
-79.39533,43.6529,-79.3953,43.65283,35
-79.3919,43.64507,-79.39184,43.64492,50
-79.39204,43.64539,-79.39193,43.64514,50
-79.39005,43.64581,-79.38997,43.6456,35
-79.39803,43.65506,-79.39783,43.65457,35
-79.39306,43.65808,-79.39356,43.65799,35
-79.37332,43.66041,-79.37263,43.65879,50
-79.37263,43.65879,-79.37329,43.65865,35
-79.40144,43.64772,-79.40138,43.64757,50
-79.40127,43.64733,-79.40218,43.64715,35
-79.39403,43.65588,-79.39346,43.656,50
-79.39462,43.65576,-79.39403,43.65588,50
-79.39403,43.65588,-79.39389,43.65552,35
-79.4102,43.66105,-79.41034,43.66102,35
-79.41271,43.65906,-79.41257,43.65869,30
-79.36647,43.65023,-79.36625,43.6497,50
-79.36664,43.65067,-79.36647,43.65023,50
-79.36382,43.65084,-79.36518,43.65052,35
-79.3652,43.65288,-79.36505,43.65245,35
-79.40263,43.65835,-79.40262,43.65837,35
-79.40772,43.65141,-79.40769,43.65133,35
-79.4069,43.65614,-79.40753,43.65603,35
-79.37329,43.65865,-79.37396,43.65851,35
-79.36807,43.65521,-79.36793,43.65486,35
-79.3681,43.65528,-79.36807,43.65521,35
-79.37335,43.65403,-79.37323,43.65372,40
-79.37389,43.65537,-79.37335,43.65403,40
-79.37335,43.65403,-79.37338,43.65404,35
-79.39431,43.65312,-79.3941,43.6526,50
-79.39431,43.65312,-79.39533,43.6529,35
-79.37133,43.65906,-79.37197,43.65894,35
-79.38431,43.6628,-79.38428,43.66272,35
-79.38435,43.6629,-79.38431,43.6628,35
-79.37424,43.65625,-79.37389,43.65537,40
-79.37424,43.65625,-79.3748,43.65612,35
-79.39345,43.64883,-79.3934,43.6487,50
-79.39345,43.64883,-79.39391,43.64874,35
-79.40004,43.64444,-79.39998,43.64426,50
-79.39991,43.64407,-79.40116,43.64381,35
-79.39991,43.64407,-79.39985,43.64392,50
-79.36881,43.6583,-79.36929,43.65819,35
-79.39945,43.64524,-79.39986,43.64515,35
-79.39297,43.64766,-79.39283,43.64731,50
-79.39297,43.64766,-79.39239,43.64778,35
-79.37038,43.6621,-79.37088,43.66199,50
-79.36777,43.6617,-79.36772,43.66171,35
-79.37266,43.66056,-79.37197,43.65894,35
-79.39963,43.65576,-79.39943,43.6558,50
-79.40001,43.65616,-79.39988,43.65579,35
-79.40663,43.66063,-79.4065,43.66032,50
-79.40606,43.66074,-79.40619,43.66072,35
-79.41303,43.6565,-79.41278,43.65589,50
-79.41303,43.6565,-79.41363,43.65636,35
-79.40144,43.66363,-79.40129,43.66324,50
-79.39853,43.64869,-79.39844,43.64847,35
-79.3988,43.64935,-79.3987,43.6491,35
-79.39761,43.64895,-79.39757,43.64889,35
-79.39761,43.64895,-79.39794,43.64888,35
-79.40933,43.65056,-79.40993,43.65045,35
-79.40991,43.65372,-79.40939,43.65244,35
-79.40081,43.65786,-79.40068,43.65751,35
-79.40696,43.64789,-79.4068,43.64743,50
-79.40708,43.64832,-79.40696,43.64789,50
-79.40696,43.64789,-79.40753,43.64777,35
-79.37565,43.65683,-79.3755,43.65645,50
-79.37454,43.65706,-79.3744,43.6567,40
-79.3744,43.6567,-79.37505,43.65655,35
-79.40821,43.6561,-79.40814,43.65589,50
-79.40831,43.65636,-79.40821,43.6561,50
-79.40001,43.65616,-79.40183,43.65577,35
-79.4063,43.65626,-79.4069,43.65614,35
-79.38232,43.65734,-79.38228,43.65723,35
-79.36645,43.6533,-79.3662,43.65267,50
-79.3667,43.65393,-79.36645,43.6533,50
-79.38419,43.66248,-79.38404,43.66212,35
-79.36835,43.6584,-79.36881,43.6583,35
-79.40066,43.6506,-79.40111,43.65049,35
-79.40041,43.6488,-79.39998,43.64888,50
-79.40091,43.6487,-79.40041,43.6488,50
-79.40073,43.64959,-79.40059,43.64923,35
-79.37822,43.66267,-79.37821,43.66263,50
-79.37813,43.65102,-79.37794,43.65052,35
-79.38429,43.64576,-79.38457,43.6457,35
-79.36941,43.66233,-79.36939,43.66228,35
-79.3998,43.64844,-79.39971,43.6482,50
-79.39853,43.64869,-79.3998,43.64844,35
-79.36737,43.66123,-79.36679,43.66136,35
-79.40988,43.65199,-79.40971,43.65156,30
-79.40988,43.65199,-79.41048,43.65185,35
-79.36787,43.65723,-79.36833,43.65713,35
-79.38428,43.66272,-79.38419,43.66248,35
-79.38931,43.64982,-79.38915,43.64943,50
-79.38948,43.65022,-79.38944,43.65013,50
-79.38931,43.64982,-79.38994,43.64968,35
-79.39986,43.64515,-79.4003,43.64506,35
-79.39621,43.65589,-79.39712,43.65572,35
-79.38937,43.6487,-79.38921,43.64874,50
-79.39359,43.64983,-79.39357,43.64977,35
-79.39367,43.65004,-79.39359,43.64983,35
-79.39279,43.64996,-79.39281,43.64996,35
-79.40049,43.65281,-79.40072,43.65277,35
-79.39391,43.64874,-79.39412,43.6487,35
-79.39646,43.65716,-79.39703,43.65704,35
-79.38535,43.64857,-79.38533,43.64853,40
-79.3998,43.64844,-79.40074,43.64825,35
-79.39228,43.65006,-79.39275,43.64995,35
-79.37083,43.66315,-79.37038,43.6621,35
-79.40322,43.66327,-79.40314,43.66307,35
-79.39127,43.64683,-79.39118,43.64662,50
-79.39155,43.64756,-79.39127,43.64683,50
-79.41087,43.65945,-79.41027,43.65957,50
-79.41152,43.6593,-79.41087,43.65945,50
-79.41155,43.66114,-79.41111,43.66003,35
-79.40435,43.64574,-79.40421,43.64532,35
-79.39321,43.65689,-79.39307,43.65654,35
-79.39206,43.65582,-79.39257,43.6557,35
-79.37441,43.65526,-79.37392,43.65397,35
-79.40679,43.65257,-79.40741,43.65244,35
-79.39569,43.65225,-79.3955,43.65176,50
-79.3939,43.65211,-79.39375,43.65174,50
-79.3941,43.6526,-79.3939,43.65211,50
-79.3939,43.65211,-79.39391,43.65211,35
-79.40967,43.65968,-79.40907,43.6598,50
-79.41027,43.65957,-79.40967,43.65968,50
-79.41052,43.6536,-79.41013,43.65261,30
-79.40991,43.65372,-79.41052,43.6536,35
-79.39032,43.64456,-79.39159,43.64428,35
-79.39726,43.6527,-79.39697,43.65198,35
-79.40814,43.65589,-79.40763,43.65461,50
-79.4001,43.64582,-79.39978,43.64588,40
-79.4006,43.64707,-79.4001,43.64582,35
-79.39391,43.64874,-79.39395,43.64886,35
-79.41319,43.65316,-79.41309,43.65286,35
-79.40253,43.66153,-79.40248,43.66141,50
-79.40253,43.66153,-79.40331,43.66137,35
